Package ID,City,Pincode,Ship Date,Delivery Date,Status,Partner,Delay Reason,Delivery Time (hrs),Latitude,Longitude
PKG261,Nashik,422002,2024-06-27,2024-06-30,Delivered,Ekart,,72.0,20.002,73.79
PKG262,Nashik,422002,2024-06-29,2024-06-30,Delivered,XpressBees,,24.0,20.002,73.79
PKG263,Nagpur,440004,2024-06-10,2024-06-12,Delivered,XpressBees,,48.0,21.16,79.1
PKG264,Nagpur,440002,2024-06-22,2024-06-24,Failed,Delhivery,,48.0,21.1466,79.0849
PKG265,Nashik,422002,2024-06-22,2024-06-23,Delivered,Delhivery,,24.0,20.002,73.79
PKG266,Nashik,422002,2024-06-10,2024-06-11,Delivered,XpressBees,,24.0,20.002,73.79
PKG267,Nagpur,440002,2024-06-20,2024-06-21,Delayed,Delhivery,Traffic,24.0,21.1466,79.0849
PKG268,Nashik,422004,2024-06-16,2024-06-19,Delivered,BlueDart,,72.0,20.01,73.8
PKG269,Nashik,422004,2024-06-11,2024-06-14,Delivered,XpressBees,,72.0,20.01,73.8
PKG270,Nagpur,440001,2024-06-25,2024-06-26,Delivered,Ekart,,24.0,21.1458,79.0882
PKG271,Nashik,422002,2024-06-09,2024-06-12,Delivered,BlueDart,,72.0,20.002,73.79
PKG272,Nashik,422002,2024-06-11,2024-06-12,Delivered,Delhivery,,24.0,20.002,73.79
PKG273,Nashik,422002,2024-07-01,2024-07-02,Delivered,XpressBees,,24.0,20.002,73.79
PKG274,Nashik,422004,2024-06-07,2024-06-09,Delivered,BlueDart,,48.0,20.01,73.8
PKG275,Nashik,422004,2024-06-05,2024-06-08,Failed,BlueDart,,72.0,20.01,73.8
PKG276,Nashik,422002,2024-06-22,2024-06-24,Delivered,Delhivery,,48.0,20.002,73.79
PKG277,Nagpur,440004,2024-06-13,2024-06-15,Delivered,BlueDart,,48.0,21.16,79.1
PKG278,Nagpur,440001,2024-06-10,2024-06-11,Delayed,XpressBees,Address Not Found,24.0,21.1458,79.0882
PKG279,Nagpur,440002,2024-06-23,2024-06-26,Failed,XpressBees,Customer Unavailable,72.0,21.1466,79.0849
PKG280,Nagpur,440004,2024-06-30,2024-07-01,Delayed,Delhivery,Customer Unavailable,24.0,21.16,79.1
PKG281,Nagpur,440003,2024-06-03,2024-06-06,Delivered,BlueDart,,72.0,21.15,79.09
PKG282,Nashik,422003,2024-06-01,2024-06-02,Failed,XpressBees,Weather,24.0,20.005,73.795
PKG283,Nashik,422003,2024-06-19,2024-06-21,Delivered,XpressBees,,48.0,20.005,73.795
PKG284,Nagpur,440001,2024-06-18,2024-06-19,Delivered,Delhivery,,24.0,21.1458,79.0882
PKG285,Nashik,422001,2024-06-02,2024-06-05,Delivered,Ekart,,72.0,19.9975,73.7898
PKG286,Nagpur,440004,2024-06-01,2024-06-04,Delivered,Delhivery,,72.0,21.16,79.1
PKG287,Nagpur,440004,2024-06-12,2024-06-14,Failed,XpressBees,,48.0,21.16,79.1
PKG288,Nashik,422002,2024-06-22,2024-06-24,Delayed,XpressBees,Weather,48.0,20.002,73.79
PKG289,Nagpur,440004,2024-06-27,2024-06-29,Failed,Ekart,,48.0,21.16,79.1
PKG290,Nagpur,440003,2024-06-02,2024-06-05,Failed,BlueDart,Weather,72.0,21.15,79.09
PKG291,Nagpur,440003,2024-06-03,2024-06-04,Delivered,BlueDart,,24.0,21.15,79.09
PKG292,Nashik,422003,2024-07-01,2024-07-02,Delivered,XpressBees,,24.0,20.005,73.795
PKG293,Nagpur,440002,2024-06-03,2024-06-05,Delivered,XpressBees,,48.0,21.1466,79.0849
PKG294,Nashik,422001,2024-06-30,2024-07-01,Delivered,Ekart,,24.0,19.9975,73.7898
PKG295,Nashik,422001,2024-06-18,2024-06-20,Delayed,Ekart,Traffic,48.0,19.9975,73.7898
PKG296,Nagpur,440003,2024-06-22,2024-06-26,Delivered,Delhivery,,96.0,21.15,79.09
PKG297,Nagpur,440004,2024-06-18,2024-06-19,Delivered,BlueDart,,24.0,21.16,79.1
PKG298,Nashik,422002,2024-06-17,2024-06-18,Delayed,BlueDart,,24.0,20.002,73.79
PKG299,Nashik,422003,2024-06-16,2024-06-17,Failed,Delhivery,Customer Unavailable,24.0,20.005,73.795
PKG300,Nagpur,440003,2024-06-08,2024-06-11,Delivered,BlueDart,,72.0,21.15,79.09
PKG301,Nagpur,440001,2024-06-03,2024-06-06,Delivered,Delhivery,,72.0,21.1458,79.0882
PKG302,Nagpur,440001,2024-06-12,2024-06-14,Delivered,Ekart,,48.0,21.1458,79.0882
PKG303,Nagpur,440003,2024-06-18,2024-06-19,Failed,Ekart,Traffic,24.0,21.15,79.09
PKG304,Nashik,422003,2024-06-16,2024-06-17,Delayed,BlueDart,Address Not Found,24.0,20.005,73.795
PKG305,Nagpur,440001,2024-06-24,2024-06-26,Delivered,Ekart,,48.0,21.1458,79.0882
PKG306,Nashik,422002,2024-06-23,2024-06-24,Delivered,XpressBees,,24.0,20.002,73.79
PKG307,Nagpur,440004,2024-06-09,2024-06-12,Failed,BlueDart,Address Not Found,72.0,21.16,79.1
PKG308,Nashik,422002,2024-06-02,2024-06-03,Delivered,BlueDart,,24.0,20.002,73.79
PKG309,Nashik,422002,2024-06-15,2024-06-17,Delivered,XpressBees,,48.0,20.002,73.79
PKG310,Nagpur,440002,2024-06-30,2024-07-03,Delivered,Ekart,,72.0,21.1466,79.0849
PKG311,Nashik,422004,2024-06-22,2024-06-25,Failed,BlueDart,Weather,72.0,20.01,73.8
PKG312,Nagpur,440004,2024-06-19,2024-06-21,Delivered,XpressBees,,48.0,21.16,79.1
PKG313,Nagpur,440004,2024-06-08,2024-06-09,Delivered,BlueDart,,24.0,21.16,79.1
PKG314,Nashik,422003,2024-06-20,2024-06-23,Delivered,Delhivery,,72.0,20.005,73.795
PKG315,Nashik,422001,2024-06-27,2024-06-29,Delivered,Ekart,,48.0,19.9975,73.7898
PKG316,Nagpur,440004,2024-06-07,2024-06-10,Delivered,Ekart,,72.0,21.16,79.1
PKG317,Nagpur,440004,2024-06-24,2024-06-27,Delivered,BlueDart,,72.0,21.16,79.1
PKG318,Nashik,422004,2024-06-13,2024-06-15,Delayed,Delhivery,Weather,48.0,20.01,73.8
PKG319,Nagpur,440001,2024-06-16,2024-06-17,Delivered,Delhivery,,24.0,21.1458,79.0882
PKG320,Nashik,422004,2024-06-24,2024-06-27,Delivered,Ekart,,72.0,20.01,73.8
PKG321,Nashik,422001,2024-06-04,2024-06-06,Delivered,XpressBees,,48.0,19.9975,73.7898
PKG322,Nashik,422003,2024-06-13,2024-06-16,Delivered,XpressBees,,72.0,20.005,73.795
PKG323,Nagpur,440001,2024-06-05,2024-06-06,Delivered,XpressBees,,24.0,21.1458,79.0882
PKG324,Nagpur,440002,2024-06-24,2024-06-26,Delivered,Delhivery,,48.0,21.1466,79.0849
PKG325,Nashik,422002,2024-06-06,2024-06-07,Delayed,Delhivery,Holiday,24.0,20.002,73.79
PKG326,Nagpur,440001,2024-06-11,2024-06-13,Delivered,BlueDart,,48.0,21.1458,79.0882
PKG327,Nagpur,440003,2024-06-30,2024-07-03,Delivered,XpressBees,,72.0,21.15,79.09
PKG328,Nashik,422003,2024-06-26,2024-06-28,Failed,Delhivery,Traffic,48.0,20.005,73.795
PKG329,Nagpur,440003,2024-06-14,2024-06-15,Delivered,Ekart,,24.0,21.15,79.09
PKG330,Nashik,422002,2024-06-16,2024-06-17,Delayed,BlueDart,,24.0,20.002,73.79
PKG331,Nashik,422004,2024-06-22,2024-06-23,Delayed,Delhivery,Address Not Found,24.0,20.01,73.8
PKG332,Nashik,422003,2024-06-18,2024-06-21,Delivered,Ekart,,72.0,20.005,73.795
PKG333,Nashik,422002,2024-06-27,2024-06-28,Delivered,Ekart,,24.0,20.002,73.79
PKG334,Nashik,422003,2024-06-02,2024-06-03,Delivered,Delhivery,,24.0,20.005,73.795
PKG335,Nashik,422004,2024-06-25,2024-06-26,Delayed,BlueDart,,24.0,20.01,73.8
PKG336,Nagpur,440002,2024-06-02,2024-06-04,Delivered,Delhivery,,48.0,21.1466,79.0849
PKG337,Nashik,422003,2024-06-07,2024-06-08,Delivered,Delhivery,,24.0,20.005,73.795
PKG338,Nashik,422001,2024-06-08,2024-06-09,Delivered,Delhivery,,24.0,19.9975,73.7898
PKG339,Nashik,422004,2024-07-01,2024-07-03,Delayed,BlueDart,Customer Unavailable,48.0,20.01,73.8
PKG340,Nashik,422003,2024-06-17,2024-06-18,Delivered,BlueDart,,24.0,20.005,73.795
PKG341,Nashik,422001,2024-06-03,2024-06-06,Delivered,XpressBees,,72.0,19.9975,73.7898
PKG342,Nagpur,440003,2024-06-06,2024-06-09,Delivered,Ekart,,72.0,21.15,79.09
PKG343,Nagpur,440002,2024-06-24,2024-06-26,Delivered,XpressBees,,48.0,21.1466,79.0849
PKG344,Nagpur,440003,2024-06-28,2024-06-30,Delivered,XpressBees,,48.0,21.15,79.09
PKG345,Nagpur,440004,2024-06-17,2024-06-19,Delivered,XpressBees,,48.0,21.16,79.1
PKG346,Nagpur,440004,2024-06-06,2024-06-09,Delayed,Delhivery,Customer Unavailable,72.0,21.16,79.1
PKG347,Nagpur,440001,2024-06-11,2024-06-13,Delivered,Ekart,,48.0,21.1458,79.0882
PKG348,Nagpur,440002,2024-06-11,2024-06-14,Delivered,Ekart,,72.0,21.1466,79.0849
PKG349,Nashik,422003,2024-06-12,2024-06-13,Delivered,BlueDart,,24.0,20.005,73.795
PKG350,Nagpur,440003,2024-06-23,2024-06-26,Delivered,Ekart,,72.0,21.15,79.09
PKG351,Nashik,422001,2024-06-23,2024-06-24,Delivered,Delhivery,,24.0,19.9975,73.7898
PKG352,Nashik,422002,2024-06-27,2024-06-29,Delayed,XpressBees,,48.0,20.002,73.79
PKG353,Nagpur,440003,2024-06-26,2024-06-28,Delayed,BlueDart,Address Not Found,48.0,21.15,79.09
PKG354,Nashik,422002,2024-06-17,2024-06-20,Delivered,Delhivery,,72.0,20.002,73.79
PKG355,Nashik,422003,2024-06-08,2024-06-10,Delayed,Delhivery,Weather,48.0,20.005,73.795
PKG356,Nashik,422002,2024-06-05,2024-06-07,Delivered,BlueDart,,48.0,20.002,73.79
PKG357,Nagpur,440004,2024-06-03,2024-06-04,Failed,XpressBees,Customer Unavailable,24.0,21.16,79.1
PKG358,Nashik,422002,2024-06-04,2024-06-05,Delivered,Ekart,,24.0,20.002,73.79
PKG359,Nagpur,440002,2024-06-12,2024-06-14,Delivered,BlueDart,,48.0,21.1466,79.0849
PKG360,Nagpur,440003,2024-07-01,2024-07-04,Delayed,XpressBees,Address Not Found,72.0,21.15,79.09
PKG361,Nashik,422002,2024-06-04,2024-06-07,Delayed,BlueDart,Traffic,72.0,20.002,73.79
PKG362,Nagpur,440004,2024-06-21,2024-06-23,Delivered,BlueDart,,48.0,21.16,79.1
PKG363,Nagpur,440002,2024-06-24,2024-06-25,Delivered,XpressBees,,24.0,21.1466,79.0849
PKG364,Nashik,422004,2024-06-19,2024-06-20,Delivered,Ekart,,24.0,20.01,73.8
PKG365,Nashik,422004,2024-06-24,2024-06-27,Delivered,Ekart,,72.0,20.01,73.8
PKG366,Nagpur,440003,2024-06-12,2024-06-14,Delayed,BlueDart,Customer Unavailable,48.0,21.15,79.09
PKG367,Nagpur,440002,2024-06-15,2024-06-18,Delayed,BlueDart,Traffic,72.0,21.1466,79.0849
PKG368,Nashik,422003,2024-06-22,2024-06-24,Delivered,Ekart,,48.0,20.005,73.795
PKG369,Nagpur,440003,2024-06-07,2024-06-08,Delivered,Delhivery,,24.0,21.15,79.09
PKG370,Nagpur,440004,2024-06-06,2024-06-07,Delayed,XpressBees,Holiday,24.0,21.16,79.1
PKG371,Nagpur,440004,2024-06-01,2024-06-03,Delivered,XpressBees,,48.0,21.16,79.1
PKG372,Nagpur,440002,2024-06-17,2024-06-18,Delivered,XpressBees,,24.0,21.1466,79.0849
PKG373,Nashik,422004,2024-06-28,2024-06-30,Delivered,XpressBees,,48.0,20.01,73.8
PKG374,Nagpur,440004,2024-06-30,2024-07-02,Delivered,BlueDart,,48.0,21.16,79.1
PKG375,Nashik,422003,2024-07-01,2024-07-03,Delivered,XpressBees,,48.0,20.005,73.795
PKG376,Nashik,422003,2024-06-24,2024-06-26,Delivered,XpressBees,,48.0,20.005,73.795
PKG377,Nashik,422003,2024-06-03,2024-06-06,Failed,Ekart,Weather,72.0,20.005,73.795
PKG378,Nashik,422001,2024-06-11,2024-06-12,Delivered,Delhivery,,24.0,19.9975,73.7898
PKG379,Nashik,422003,2024-06-28,2024-06-30,Delivered,BlueDart,,48.0,20.005,73.795
PKG380,Nashik,422001,2024-06-29,2024-06-30,Delivered,Ekart,,24.0,19.9975,73.7898
PKG381,Nagpur,440002,2024-06-09,2024-06-12,Delivered,XpressBees,,72.0,21.1466,79.0849
PKG382,Nashik,422002,2024-06-16,2024-06-18,Delivered,BlueDart,,48.0,20.002,73.79
PKG383,Nagpur,440004,2024-06-17,2024-06-19,Delivered,Delhivery,,48.0,21.16,79.1
PKG384,Nashik,422001,2024-06-04,2024-06-05,Delivered,XpressBees,,24.0,19.9975,73.7898
PKG385,Nagpur,440001,2024-06-21,2024-06-24,Delivered,XpressBees,,72.0,21.1458,79.0882
PKG386,Nagpur,440004,2024-06-24,2024-06-27,Delivered,BlueDart,,72.0,21.16,79.1
PKG387,Nagpur,440003,2024-06-17,2024-06-21,Delivered,Ekart,,96.0,21.15,79.09
PKG388,Nashik,422001,2024-06-25,2024-06-28,Delivered,Delhivery,,72.0,19.9975,73.7898
PKG389,Nashik,422001,2024-06-06,2024-06-08,Failed,XpressBees,Address Not Found,48.0,19.9975,73.7898
PKG390,Nashik,422004,2024-06-15,2024-06-18,Delayed,Delhivery,Customer Unavailable,72.0,20.01,73.8
PKG391,Nashik,422003,2024-06-28,2024-06-30,Delivered,XpressBees,,48.0,20.005,73.795
PKG392,Nagpur,440004,2024-06-17,2024-06-19,Delivered,XpressBees,,48.0,21.16,79.1
PKG393,Nagpur,440002,2024-06-23,2024-06-26,Delivered,XpressBees,,72.0,21.1466,79.0849
PKG394,Nagpur,440003,2024-06-07,2024-06-09,Delayed,Delhivery,Address Not Found,48.0,21.15,79.09
PKG395,Nashik,422002,2024-06-23,2024-06-24,Failed,Delhivery,Customer Unavailable,24.0,20.002,73.79
PKG396,Nagpur,440002,2024-06-29,2024-07-02,Delayed,BlueDart,Customer Unavailable,72.0,21.1466,79.0849
PKG397,Nagpur,440003,2024-06-01,2024-06-04,Delayed,XpressBees,Weather,72.0,21.15,79.09
PKG398,Nagpur,440001,2024-06-11,2024-06-12,Delayed,Delhivery,Address Not Found,24.0,21.1458,79.0882
PKG399,Nagpur,440001,2024-06-18,2024-06-21,Delivered,BlueDart,,72.0,21.1458,79.0882
PKG400,Nashik,422001,2024-06-05,2024-06-06,Delivered,Ekart,,24.0,19.9975,73.7898
PKG401,Nashik,422001,2024-06-27,2024-06-28,Delivered,BlueDart,,24.0,19.9975,73.7898
PKG402,Nashik,422004,2024-06-30,2024-07-01,Delivered,Ekart,,24.0,20.01,73.8
PKG403,Nagpur,440001,2024-06-27,2024-06-30,Delivered,XpressBees,,72.0,21.1458,79.0882
PKG404,Nagpur,440002,2024-06-01,2024-06-04,Delivered,BlueDart,,72.0,21.1466,79.0849
PKG405,Nashik,422004,2024-06-12,2024-06-13,Delivered,Delhivery,,24.0,20.01,73.8
PKG406,Nashik,422001,2024-06-20,2024-06-22,Delivered,Delhivery,,48.0,19.9975,73.7898
PKG407,Nagpur,440001,2024-06-10,2024-06-11,Delivered,XpressBees,,24.0,21.1458,79.0882
PKG408,Nagpur,440004,2024-06-22,2024-06-24,Delivered,XpressBees,,48.0,21.16,79.1
PKG409,Nashik,422003,2024-06-13,2024-06-14,Failed,XpressBees,Customer Unavailable,24.0,20.005,73.795
PKG410,Nashik,422001,2024-06-20,2024-06-22,Delivered,BlueDart,,48.0,19.9975,73.7898
PKG411,Nagpur,440004,2024-06-16,2024-06-17,Delivered,Ekart,,24.0,21.16,79.1
PKG412,Nashik,422001,2024-06-05,2024-06-08,Delayed,Delhivery,Traffic,72.0,19.9975,73.7898
PKG413,Nashik,422002,2024-06-16,2024-06-18,Delayed,Ekart,Traffic,48.0,20.002,73.79
PKG414,Nashik,422001,2024-06-14,2024-06-15,Failed,Delhivery,Customer Unavailable,24.0,19.9975,73.7898
PKG415,Nashik,422001,2024-06-18,2024-06-21,Delayed,Ekart,Weather,72.0,19.9975,73.7898
PKG416,Nashik,422004,2024-06-30,2024-07-02,Delayed,Delhivery,Holiday,48.0,20.01,73.8
PKG417,Nagpur,440002,2024-06-07,2024-06-08,Delivered,XpressBees,,24.0,21.1466,79.0849
PKG418,Nagpur,440003,2024-06-30,2024-07-04,Delivered,BlueDart,,96.0,21.15,79.09
PKG419,Nagpur,440002,2024-06-03,2024-06-04,Delivered,Delhivery,,24.0,21.1466,79.0849
PKG420,Nashik,422002,2024-06-11,2024-06-13,Delivered,Delhivery,,48.0,20.002,73.79
PKG421,Nagpur,440004,2024-06-09,2024-06-11,Delayed,Delhivery,Weather,48.0,21.16,79.1
PKG422,Nashik,422002,2024-06-23,2024-06-24,Delivered,BlueDart,,24.0,20.002,73.79
PKG423,Nashik,422002,2024-06-11,2024-06-12,Delivered,Ekart,,24.0,20.002,73.79
PKG424,Nashik,422001,2024-06-09,2024-06-11,Delivered,Delhivery,,48.0,19.9975,73.7898
PKG425,Nagpur,440002,2024-06-17,2024-06-19,Delivered,Ekart,,48.0,21.1466,79.0849
PKG426,Nashik,422002,2024-06-12,2024-06-14,Delivered,XpressBees,,48.0,20.002,73.79
PKG427,Nagpur,440004,2024-06-08,2024-06-10,Delivered,Delhivery,,48.0,21.16,79.1
PKG428,Nagpur,440004,2024-06-26,2024-06-28,Failed,Delhivery,Address Not Found,48.0,21.16,79.1
PKG429,Nagpur,440001,2024-06-22,2024-06-23,Delivered,Ekart,,24.0,21.1458,79.0882
PKG430,Nashik,422003,2024-06-17,2024-06-18,Delivered,Ekart,,24.0,20.005,73.795
PKG431,Nashik,422003,2024-06-28,2024-06-30,Delayed,Ekart,Address Not Found,48.0,20.005,73.795
PKG432,Nashik,422003,2024-06-13,2024-06-14,Delayed,Ekart,Traffic,24.0,20.005,73.795
PKG433,Nagpur,440003,2024-06-28,2024-07-01,Delivered,XpressBees,,72.0,21.15,79.09
PKG434,Nagpur,440003,2024-06-10,2024-06-13,Delivered,XpressBees,,72.0,21.15,79.09
PKG435,Nagpur,440001,2024-06-20,2024-06-23,Failed,Ekart,Holiday,72.0,21.1458,79.0882
PKG436,Nashik,422003,2024-06-26,2024-06-29,Delivered,Ekart,,72.0,20.005,73.795
PKG437,Nagpur,440001,2024-06-16,2024-06-17,Delivered,Delhivery,,24.0,21.1458,79.0882
PKG438,Nashik,422001,2024-06-15,2024-06-16,Delayed,Ekart,Customer Unavailable,24.0,19.9975,73.7898
PKG439,Nagpur,440003,2024-06-07,2024-06-10,Delivered,Ekart,,72.0,21.15,79.09
PKG440,Nagpur,440004,2024-06-07,2024-06-09,Delivered,Ekart,,48.0,21.16,79.1
PKG441,Nashik,422004,2024-06-27,2024-06-28,Failed,XpressBees,,24.0,20.01,73.8
PKG442,Nashik,422001,2024-06-02,2024-06-05,Delivered,Delhivery,,72.0,19.9975,73.7898
PKG443,Nashik,422002,2024-06-17,2024-06-18,Delivered,BlueDart,,24.0,20.002,73.79
PKG444,Nashik,422002,2024-06-18,2024-06-21,Delivered,Delhivery,,72.0,20.002,73.79
PKG445,Nagpur,440004,2024-06-02,2024-06-05,Delivered,XpressBees,,72.0,21.16,79.1
PKG446,Nashik,422004,2024-06-28,2024-07-01,Failed,Delhivery,Traffic,72.0,20.01,73.8
PKG447,Nashik,422001,2024-06-17,2024-06-19,Delivered,XpressBees,,48.0,19.9975,73.7898
PKG448,Nashik,422001,2024-06-11,2024-06-12,Delivered,BlueDart,,24.0,19.9975,73.7898
PKG449,Nashik,422003,2024-06-13,2024-06-16,Delivered,XpressBees,,72.0,20.005,73.795
PKG450,Nagpur,440003,2024-06-26,2024-06-27,Delivered,Ekart,,24.0,21.15,79.09
PKG451,Nagpur,440004,2024-06-06,2024-06-07,Delivered,Ekart,,24.0,21.16,79.1
PKG452,Nagpur,440001,2024-06-17,2024-06-19,Delivered,BlueDart,,48.0,21.1458,79.0882
PKG453,Nagpur,440004,2024-06-20,2024-06-21,Delayed,XpressBees,Customer Unavailable,24.0,21.16,79.1
PKG454,Nagpur,440002,2024-06-03,2024-06-04,Failed,XpressBees,,24.0,21.1466,79.0849
PKG455,Nashik,422003,2024-06-24,2024-06-27,Delivered,XpressBees,,72.0,20.005,73.795
PKG456,Nagpur,440004,2024-06-02,2024-06-03,Delivered,XpressBees,,24.0,21.16,79.1
PKG457,Nagpur,440004,2024-06-19,2024-06-21,Delivered,Delhivery,,48.0,21.16,79.1
PKG458,Nagpur,440004,2024-06-08,2024-06-09,Delivered,XpressBees,,24.0,21.16,79.1
PKG459,Nashik,422003,2024-06-01,2024-06-02,Delivered,Delhivery,,24.0,20.005,73.795
PKG460,Nashik,422001,2024-06-25,2024-06-27,Failed,XpressBees,Traffic,48.0,19.9975,73.7898
PKG461,Nashik,422004,2024-07-01,2024-07-02,Delivered,Ekart,,24.0,20.01,73.8
PKG462,Nashik,422004,2024-06-29,2024-06-30,Delivered,BlueDart,,24.0,20.01,73.8
PKG463,Nashik,422001,2024-06-25,2024-06-28,Delivered,XpressBees,,72.0,19.9975,73.7898
PKG464,Nashik,422004,2024-06-25,2024-06-28,Delivered,BlueDart,,72.0,20.01,73.8
PKG465,Nashik,422002,2024-06-27,2024-06-30,Delivered,BlueDart,,72.0,20.002,73.79
PKG466,Nashik,422003,2024-06-19,2024-06-20,Delivered,XpressBees,,24.0,20.005,73.795
PKG467,Nashik,422004,2024-06-07,2024-06-10,Delivered,BlueDart,,72.0,20.01,73.8
PKG468,Nashik,422001,2024-06-03,2024-06-04,Delayed,Delhivery,Address Not Found,24.0,19.9975,73.7898
PKG469,Nashik,422002,2024-06-21,2024-06-23,Delivered,XpressBees,,48.0,20.002,73.79
PKG470,Nashik,422004,2024-06-19,2024-06-21,Delivered,Ekart,,48.0,20.01,73.8
PKG471,Nagpur,440003,2024-06-14,2024-06-15,Delivered,XpressBees,,24.0,21.15,79.09
PKG472,Nagpur,440003,2024-07-01,2024-07-02,Delivered,BlueDart,,24.0,21.15,79.09
PKG473,Nagpur,440001,2024-06-02,2024-06-04,Delayed,XpressBees,Address Not Found,48.0,21.1458,79.0882
PKG474,Nashik,422001,2024-06-01,2024-06-04,Delivered,Ekart,,72.0,19.9975,73.7898
PKG475,Nashik,422004,2024-06-28,2024-07-01,Delayed,XpressBees,Holiday,72.0,20.01,73.8
PKG476,Nagpur,440002,2024-06-18,2024-06-21,Delivered,Delhivery,,72.0,21.1466,79.0849
PKG477,Nashik,422003,2024-06-05,2024-06-06,Delivered,Ekart,,24.0,20.005,73.795
PKG478,Nagpur,440001,2024-06-19,2024-06-21,Delivered,Ekart,,48.0,21.1458,79.0882
PKG479,Nashik,422004,2024-06-09,2024-06-11,Delivered,Ekart,,48.0,20.01,73.8
PKG480,Nashik,422002,2024-06-03,2024-06-06,Delivered,Ekart,,72.0,20.002,73.79
PKG481,Nagpur,440004,2024-06-24,2024-06-27,Delivered,Ekart,,72.0,21.16,79.1
PKG482,Nagpur,440001,2024-06-27,2024-06-28,Delayed,BlueDart,Customer Unavailable,24.0,21.1458,79.0882
PKG483,Nagpur,440004,2024-06-08,2024-06-09,Delayed,XpressBees,Holiday,24.0,21.16,79.1
PKG484,Nagpur,440004,2024-06-05,2024-06-06,Delivered,BlueDart,,24.0,21.16,79.1
PKG485,Nagpur,440001,2024-06-08,2024-06-10,Delayed,Ekart,Weather,48.0,21.1458,79.0882
PKG486,Nashik,422003,2024-06-02,2024-06-04,Delayed,Ekart,Holiday,48.0,20.005,73.795
PKG487,Nashik,422004,2024-06-21,2024-06-23,Delivered,XpressBees,,48.0,20.01,73.8
PKG488,Nashik,422004,2024-06-30,2024-07-01,Delivered,Delhivery,,24.0,20.01,73.8
PKG489,Nashik,422001,2024-06-13,2024-06-17,Delayed,Ekart,Customer Unavailable,96.0,19.9975,73.7898
PKG490,Nagpur,440003,2024-06-19,2024-06-22,Delivered,BlueDart,,72.0,21.15,79.09
PKG491,Nashik,422001,2024-06-18,2024-06-21,Delayed,BlueDart,Holiday,72.0,19.9975,73.7898
PKG492,Nashik,422002,2024-06-19,2024-06-22,Delivered,Delhivery,,72.0,20.002,73.79
PKG493,Nagpur,440001,2024-06-24,2024-06-26,Delayed,Ekart,Holiday,48.0,21.1458,79.0882
PKG494,Nashik,422004,2024-06-22,2024-06-24,Delayed,Ekart,Customer Unavailable,48.0,20.01,73.8
PKG495,Nashik,422001,2024-06-08,2024-06-10,Delayed,Ekart,Weather,48.0,19.9975,73.7898
PKG496,Nashik,422001,2024-06-28,2024-07-01,Delivered,Ekart,,72.0,19.9975,73.7898
PKG497,Nagpur,440002,2024-06-18,2024-06-19,Failed,BlueDart,Address Not Found,24.0,21.1466,79.0849
PKG498,Nagpur,440002,2024-06-28,2024-07-01,Delivered,BlueDart,,72.0,21.1466,79.0849
PKG499,Nagpur,440003,2024-06-09,2024-06-10,Delivered,XpressBees,,24.0,21.15,79.09
PKG500,Nashik,422003,2024-07-01,2024-07-03,Delayed,XpressBees,Traffic,48.0,20.005,73.795
PKG501,Nashik,422001,2024-06-10,2024-06-12,Delivered,BlueDart,,48.0,19.9975,73.7898
PKG502,Nashik,422002,2024-06-11,2024-06-12,Delivered,Ekart,,24.0,20.002,73.79
PKG503,Nagpur,440003,2024-06-20,2024-06-22,Delivered,BlueDart,,48.0,21.15,79.09
PKG504,Nashik,422004,2024-06-24,2024-06-27,Delivered,BlueDart,,72.0,20.01,73.8
PKG505,Nashik,422003,2024-06-05,2024-06-07,Delivered,Ekart,,48.0,20.005,73.795
PKG506,Nagpur,440004,2024-06-04,2024-06-05,Delivered,Delhivery,,24.0,21.16,79.1
PKG507,Nashik,422001,2024-06-10,2024-06-13,Delivered,XpressBees,,72.0,19.9975,73.7898
PKG508,Nagpur,440003,2024-06-22,2024-06-23,Delivered,XpressBees,,24.0,21.15,79.09
PKG509,Nagpur,440004,2024-07-01,2024-07-02,Delivered,Delhivery,,24.0,21.16,79.1
PKG510,Nagpur,440001,2024-06-07,2024-06-09,Delivered,Delhivery,,48.0,21.1458,79.0882
PKG511,Nagpur,440002,2024-07-01,2024-07-02,Failed,Ekart,Address Not Found,24.0,21.1466,79.0849
PKG512,Nagpur,440003,2024-06-28,2024-07-01,Delivered,Delhivery,,72.0,21.15,79.09
PKG513,Nagpur,440003,2024-06-20,2024-06-22,Delivered,Ekart,,48.0,21.15,79.09
PKG514,Nashik,422003,2024-06-17,2024-06-19,Delivered,Ekart,,48.0,20.005,73.795
PKG515,Nashik,422004,2024-06-10,2024-06-11,Delivered,BlueDart,,24.0,20.01,73.8
PKG516,Nashik,422001,2024-06-20,2024-06-23,Delivered,Ekart,,72.0,19.9975,73.7898
PKG517,Nagpur,440002,2024-06-05,2024-06-08,Delivered,Ekart,,72.0,21.1466,79.0849
PKG518,Nashik,422001,2024-06-17,2024-06-19,Delayed,XpressBees,Traffic,48.0,19.9975,73.7898
PKG519,Nagpur,440001,2024-06-26,2024-06-28,Delivered,XpressBees,,48.0,21.1458,79.0882
PKG520,Nagpur,440001,2024-06-06,2024-06-07,Delivered,XpressBees,,24.0,21.1458,79.0882
PKG521,Nashik,422003,2024-06-12,2024-06-13,Delayed,XpressBees,Weather,24.0,20.005,73.795
PKG522,Nashik,422002,2024-06-20,2024-06-22,Delivered,BlueDart,,48.0,20.002,73.79
